image_path,x,y,w,h
train/35/00035_00005_00024.png,9,9,44,44
train/35/00035_00005_00024_aug0.png,9,9,44,44
train/35/00035_00005_00025.png,9,9,44,44
train/35/00035_00005_00025_aug0.png,9,9,44,44
train/35/00035_00006_00003.png,9,9,44,44
train/35/00035_00006_00003_aug0.png,9,9,44,44
train/35/00035_00006_00004.png,9,9,44,44
train/35/00035_00006_00004_aug0.png,9,9,44,44
train/35/00035_00006_00008.png,9,9,44,44
train/35/00035_00006_00008_aug0.png,9,9,44,44
train/35/00035_00006_00015.png,9,9,44,44
train/35/00035_00006_00015_aug0.png,9,9,44,44
train/35/00035_00006_00018.png,9,9,44,44
train/35/00035_00006_00018_aug0.png,9,9,44,44
train/35/00035_00006_00027.png,9,9,44,44
train/35/00035_00006_00027_aug0.png,9,9,44,44
train/35/00035_00007_00017.png,9,9,44,44
train/35/00035_00007_00017_aug0.png,9,9,44,44
train/35/00035_00007_00020.png,9,9,44,44
train/35/00035_00007_00020_aug0.png,9,9,44,44
train/35/00035_00008_00027.png,9,9,44,44
train/35/00035_00008_00027_aug0.png,9,9,44,44
train/35/00035_00009_00000.png,9,9,44,44
train/35/00035_00009_00000_aug0.png,9,9,44,44
train/35/00035_00009_00006.png,9,9,44,44
train/35/00035_00009_00006_aug0.png,9,9,44,44
train/35/00035_00009_00028.png,9,9,44,44
train/35/00035_00009_00028_aug0.png,9,9,44,44
train/35/00035_00010_00002.png,9,9,44,44
train/35/00035_00010_00002_aug0.png,9,9,44,44
train/35/00035_00010_00003.png,9,9,44,44
train/35/00035_00010_00003_aug0.png,9,9,44,44
train/35/00035_00010_00006.png,9,9,44,44
train/35/00035_00010_00006_aug0.png,9,9,44,44
train/35/00035_00010_00013.png,9,9,44,44
train/35/00035_00010_00013_aug0.png,9,9,44,44
train/35/00035_00010_00019.png,9,9,44,44
train/35/00035_00010_00019_aug0.png,9,9,44,44
train/35/00035_00011_00011.png,9,9,44,44
train/35/00035_00011_00011_aug0.png,9,9,44,44
train/35/00035_00011_00016.png,9,9,44,44
train/35/00035_00011_00016_aug0.png,9,9,44,44
train/35/00035_00011_00024.png,9,9,44,44
train/35/00035_00011_00024_aug0.png,9,9,44,44
train/35/00035_00012_00006.png,9,9,44,44
train/35/00035_00012_00006_aug0.png,9,9,44,44
train/35/00035_00012_00009.png,9,9,44,44
train/35/00035_00012_00009_aug0.png,9,9,44,44
train/35/00035_00012_00028.png,9,9,44,44
train/35/00035_00012_00028_aug0.png,9,9,44,44
train/35/00035_00013_00000.png,9,9,44,44
train/35/00035_00013_00000_aug0.png,9,9,44,44
train/35/00035_00013_00005.png,9,9,44,44
train/35/00035_00013_00005_aug0.png,9,9,44,44
train/35/00035_00013_00011.png,9,9,44,44
train/35/00035_00013_00011_aug0.png,9,9,44,44
train/35/00035_00013_00015.png,9,9,44,44
train/35/00035_00013_00015_aug0.png,9,9,44,44
train/35/00035_00014_00008.png,9,9,44,44
train/35/00035_00014_00008_aug0.png,9,9,44,44
train/35/00035_00014_00013.png,9,9,44,44
train/35/00035_00014_00013_aug0.png,9,9,44,44
train/35/00035_00014_00018.png,9,9,44,44
train/35/00035_00014_00018_aug0.png,9,9,44,44
train/35/00035_00014_00019.png,9,9,44,44
train/35/00035_00014_00019_aug0.png,9,9,44,44
train/35/00035_00014_00025.png,9,9,44,44
train/35/00035_00014_00025_aug0.png,9,9,44,44
train/35/00035_00015_00002.png,9,9,44,44
train/35/00035_00015_00002_aug0.png,9,9,44,44
train/35/00035_00015_00004.png,9,9,44,44
train/35/00035_00015_00004_aug0.png,9,9,44,44
train/35/00035_00015_00014.png,9,9,44,44
train/35/00035_00015_00014_aug0.png,9,9,44,44
train/35/00035_00015_00023.png,9,9,44,44
train/35/00035_00015_00023_aug0.png,9,9,44,44
train/35/00035_00015_00027.png,9,9,44,44
train/35/00035_00015_00027_aug0.png,9,9,44,44
train/35/00035_00015_00028.png,9,9,44,44
train/35/00035_00015_00028_aug0.png,9,9,44,44
train/35/00035_00016_00012.png,9,9,44,44
train/35/00035_00016_00012_aug0.png,9,9,44,44
train/35/00035_00016_00017.png,9,9,44,44
train/35/00035_00016_00017_aug0.png,9,9,44,44
train/35/00035_00016_00024.png,9,9,44,44
train/35/00035_00016_00024_aug0.png,9,9,44,44
train/35/00035_00018_00005.png,9,9,44,44
train/35/00035_00018_00005_aug0.png,9,9,44,44
train/35/00035_00019_00012.png,9,9,44,44
train/35/00035_00019_00012_aug0.png,9,9,44,44
train/35/00035_00020_00015.png,9,9,44,44
train/35/00035_00020_00015_aug0.png,9,9,44,44
train/35/00035_00020_00022.png,9,9,44,44
train/35/00035_00020_00022_aug0.png,9,9,44,44
train/35/00035_00020_00024.png,9,9,44,44
train/35/00035_00020_00024_aug0.png,9,9,44,44
train/35/00035_00021_00014.png,9,9,44,44
train/35/00035_00021_00014_aug0.png,9,9,44,44
train/35/00035_00021_00015.png,9,9,44,44
train/35/00035_00021_00015_aug0.png,9,9,44,44
train/35/00035_00021_00023.png,9,9,44,44
train/35/00035_00021_00023_aug0.png,9,9,44,44
train/35/00035_00021_00026.png,9,9,44,44
train/35/00035_00021_00026_aug0.png,9,9,44,44
train/35/00035_00022_00002.png,9,9,44,44
train/35/00035_00022_00002_aug0.png,9,9,44,44
train/35/00035_00022_00004.png,9,9,44,44
train/35/00035_00022_00004_aug0.png,9,9,44,44
train/35/00035_00022_00019.png,9,9,44,44
train/35/00035_00022_00019_aug0.png,9,9,44,44
train/35/00035_00022_00024.png,9,9,44,44
train/35/00035_00022_00024_aug0.png,9,9,44,44
train/35/00035_00022_00028.png,9,9,44,44
train/35/00035_00022_00028_aug0.png,9,9,44,44
train/35/00035_00023_00013.png,9,9,44,44
train/35/00035_00023_00013_aug0.png,9,9,44,44
train/35/00035_00023_00015.png,9,9,44,44
train/35/00035_00023_00015_aug0.png,9,9,44,44
train/35/00035_00023_00022.png,9,9,44,44
train/35/00035_00023_00022_aug0.png,9,9,44,44
train/35/00035_00023_00026.png,9,9,44,44
train/35/00035_00023_00026_aug0.png,9,9,44,44
train/35/00035_00024_00001.png,9,9,44,44
train/35/00035_00024_00001_aug0.png,9,9,44,44
train/35/00035_00024_00008.png,9,9,44,44
train/35/00035_00024_00008_aug0.png,9,9,44,44
train/35/00035_00024_00017.png,9,9,44,44
train/35/00035_00024_00017_aug0.png,9,9,44,44
train/35/00035_00024_00028.png,9,9,44,44
train/35/00035_00024_00028_aug0.png,9,9,44,44
train/35/00035_00025_00000.png,9,9,44,44
train/35/00035_00025_00000_aug0.png,9,9,44,44
train/35/00035_00025_00001.png,9,9,44,44
train/35/00035_00025_00001_aug0.png,9,9,44,44
train/35/00035_00025_00011.png,9,9,44,44
train/35/00035_00025_00011_aug0.png,9,9,44,44
train/35/00035_00025_00015.png,9,9,44,44
train/35/00035_00025_00015_aug0.png,9,9,44,44
train/35/00035_00026_00001.png,9,9,44,44
train/35/00035_00026_00001_aug0.png,9,9,44,44
train/35/00035_00026_00003.png,9,9,44,44
train/35/00035_00026_00003_aug0.png,9,9,44,44
train/35/00035_00026_00029.png,9,9,44,44
train/35/00035_00026_00029_aug0.png,9,9,44,44
train/35/00035_00027_00003.png,9,9,44,44
train/35/00035_00027_00003_aug0.png,9,9,44,44
train/35/00035_00027_00006.png,9,9,44,44
train/35/00035_00027_00006_aug0.png,9,9,44,44
train/35/00035_00027_00008.png,9,9,44,44
train/35/00035_00027_00008_aug0.png,9,9,44,44
train/35/00035_00027_00012.png,9,9,44,44
train/35/00035_00027_00012_aug0.png,9,9,44,44
train/35/00035_00028_00004.png,9,9,44,44
train/35/00035_00028_00004_aug0.png,9,9,44,44
train/35/00035_00028_00010.png,9,9,44,44
train/35/00035_00028_00010_aug0.png,9,9,44,44
train/35/00035_00028_00011.png,9,9,44,44
train/35/00035_00028_00011_aug0.png,9,9,44,44
train/35/00035_00029_00004.png,9,9,44,44
train/35/00035_00029_00004_aug0.png,9,9,44,44
train/35/00035_00029_00010.png,9,9,44,44
train/35/00035_00029_00010_aug0.png,9,9,44,44
train/35/00035_00030_00002.png,9,9,44,44
train/35/00035_00030_00002_aug0.png,9,9,44,44
train/35/00035_00030_00005.png,9,9,44,44
train/35/00035_00030_00005_aug0.png,9,9,44,44
train/35/00035_00030_00012.png,9,9,44,44
train/35/00035_00030_00012_aug0.png,9,9,44,44
train/35/00035_00030_00016.png,9,9,44,44
train/35/00035_00030_00016_aug0.png,9,9,44,44
train/35/00035_00030_00021.png,9,9,44,44
train/35/00035_00030_00021_aug0.png,9,9,44,44
train/35/00035_00031_00009.png,9,9,44,44
train/35/00035_00031_00009_aug0.png,9,9,44,44
train/35/00035_00031_00012.png,9,9,44,44
train/35/00035_00031_00012_aug0.png,9,9,44,44
train/35/00035_00031_00028.png,9,9,44,44
train/35/00035_00031_00028_aug0.png,9,9,44,44
train/35/00035_00032_00014.png,9,9,44,44
train/35/00035_00032_00014_aug0.png,9,9,44,44
train/35/00035_00033_00016.png,9,9,44,44
train/35/00035_00033_00016_aug0.png,9,9,44,44
train/35/00035_00034_00007.png,9,9,44,44
train/35/00035_00034_00007_aug0.png,9,9,44,44
train/35/00035_00034_00008.png,9,9,44,44
train/35/00035_00034_00008_aug0.png,9,9,44,44
train/35/00035_00034_00013.png,9,9,44,44
train/35/00035_00034_00013_aug0.png,9,9,44,44
train/35/00035_00034_00027.png,9,9,44,44
train/35/00035_00034_00027_aug0.png,9,9,44,44
train/35/00035_00035_00010.png,9,9,44,44
train/35/00035_00035_00010_aug0.png,9,9,44,44
train/35/00035_00035_00013.png,9,9,44,44
train/35/00035_00035_00013_aug0.png,9,9,44,44
train/35/00035_00036_00013.png,9,9,44,44
train/35/00035_00036_00013_aug0.png,9,9,44,44
train/35/00035_00036_00021.png,9,9,44,44
train/35/00035_00036_00021_aug0.png,9,9,44,44
train/35/00035_00037_00009.png,9,9,44,44
train/35/00035_00037_00009_aug0.png,9,9,44,44
train/35/00035_00037_00012.png,9,9,44,44
train/35/00035_00037_00012_aug0.png,9,9,44,44
train/35/00035_00037_00016.png,9,9,44,44
train/35/00035_00037_00016_aug0.png,9,9,44,44
train/35/00035_00037_00023.png,9,9,44,44
train/35/00035_00037_00023_aug0.png,9,9,44,44
train/35/00035_00037_00029.png,9,9,44,44
train/35/00035_00037_00029_aug0.png,9,9,44,44
train/35/00035_00038_00002.png,9,9,44,44
train/35/00035_00038_00002_aug0.png,9,9,44,44
train/35/00035_00038_00003.png,9,9,44,44
train/35/00035_00038_00003_aug0.png,9,9,44,44
train/35/00035_00038_00005.png,9,9,44,44
train/35/00035_00038_00005_aug0.png,9,9,44,44
train/35/00035_00038_00013.png,9,9,44,44
train/35/00035_00038_00013_aug0.png,9,9,44,44
train/35/00035_00038_00016.png,9,9,44,44
train/35/00035_00038_00016_aug0.png,9,9,44,44
train/35/00035_00038_00025.png,9,9,44,44
train/35/00035_00038_00025_aug0.png,9,9,44,44
train/35/00035_00038_00027.png,9,9,44,44
train/35/00035_00038_00027_aug0.png,9,9,44,44
train/35/00035_00038_00028.png,9,9,44,44
train/35/00035_00038_00028_aug0.png,9,9,44,44
train/35/00035_00039_00000.png,9,9,44,44
train/35/00035_00039_00000_aug0.png,9,9,44,44
train/35/00035_00039_00008.png,9,9,44,44
train/35/00035_00039_00008_aug0.png,9,9,44,44
train/35/00035_00039_00009.png,9,9,44,44
train/35/00035_00039_00009_aug0.png,9,9,44,44
train/35/00035_00039_00022.png,9,9,44,44
train/35/00035_00039_00022_aug0.png,9,9,44,44
train/36/00036_00000_00003.png,9,9,44,44
train/36/00036_00000_00003_aug0.png,9,9,44,44
train/36/00036_00000_00010.png,9,9,44,44
train/36/00036_00000_00010_aug0.png,9,9,44,44
train/36/00036_00000_00011.png,9,9,44,44
train/36/00036_00000_00011_aug0.png,9,9,44,44
train/36/00036_00000_00013.png,9,9,44,44
train/36/00036_00000_00013_aug0.png,9,9,44,44
train/36/00036_00000_00015.png,9,9,44,44
train/36/00036_00000_00015_aug0.png,9,9,44,44
train/36/00036_00000_00020.png,9,9,44,44
train/36/00036_00000_00020_aug0.png,9,9,44,44
train/36/00036_00000_00022.png,9,9,44,44
train/36/00036_00000_00022_aug0.png,9,9,44,44
train/36/00036_00000_00027.png,9,9,44,44
train/36/00036_00000_00027_aug0.png,9,9,44,44
train/36/00036_00001_00000.png,9,9,44,44
train/36/00036_00001_00000_aug0.png,9,9,44,44
train/36/00036_00001_00004.png,9,9,44,44
train/36/00036_00001_00004_aug0.png,9,9,44,44
train/36/00036_00001_00005.png,9,9,44,44
train/36/00036_00001_00005_aug0.png,9,9,44,44
train/36/00036_00001_00011.png,9,9,44,44
train/36/00036_00001_00011_aug0.png,9,9,44,44
train/36/00036_00001_00014.png,9,9,44,44
train/36/00036_00001_00014_aug0.png,9,9,44,44
train/36/00036_00001_00015.png,9,9,44,44
train/36/00036_00001_00015_aug0.png,9,9,44,44
train/36/00036_00001_00017.png,9,9,44,44
train/36/00036_00001_00017_aug0.png,9,9,44,44
train/36/00036_00001_00021.png,9,9,44,44
train/36/00036_00001_00021_aug0.png,9,9,44,44
train/36/00036_00001_00022.png,9,9,44,44
train/36/00036_00001_00022_aug0.png,9,9,44,44
train/36/00036_00001_00024.png,9,9,44,44
train/36/00036_00001_00024_aug0.png,9,9,44,44
train/36/00036_00001_00026.png,9,9,44,44
train/36/00036_00001_00026_aug0.png,9,9,44,44
train/36/00036_00002_00007.png,9,9,44,44
train/36/00036_00002_00007_aug0.png,9,9,44,44
train/36/00036_00002_00009.png,9,9,44,44
train/36/00036_00002_00009_aug0.png,9,9,44,44
train/36/00036_00002_00012.png,9,9,44,44
train/36/00036_00002_00012_aug0.png,9,9,44,44
train/36/00036_00002_00014.png,9,9,44,44
train/36/00036_00002_00014_aug0.png,9,9,44,44
train/36/00036_00002_00017.png,9,9,44,44
train/36/00036_00002_00017_aug0.png,9,9,44,44
train/36/00036_00002_00018.png,9,9,44,44
train/36/00036_00002_00018_aug0.png,9,9,44,44
train/36/00036_00002_00020.png,9,9,44,44
train/36/00036_00002_00020_aug0.png,9,9,44,44
train/36/00036_00002_00027.png,9,9,44,44
train/36/00036_00002_00027_aug0.png,9,9,44,44
train/36/00036_00003_00004.png,9,9,44,44
train/36/00036_00003_00004_aug0.png,9,9,44,44
train/36/00036_00003_00006.png,9,9,44,44
train/36/00036_00003_00006_aug0.png,9,9,44,44
train/36/00036_00003_00007.png,9,9,44,44
train/36/00036_00003_00007_aug0.png,9,9,44,44
train/36/00036_00003_00009.png,9,9,44,44
train/36/00036_00003_00009_aug0.png,9,9,44,44
train/36/00036_00003_00011.png,9,9,44,44
train/36/00036_00003_00011_aug0.png,9,9,44,44
train/36/00036_00003_00012.png,9,9,44,44
train/36/00036_00003_00012_aug0.png,9,9,44,44
train/36/00036_00003_00013.png,9,9,44,44
train/36/00036_00003_00013_aug0.png,9,9,44,44
train/36/00036_00003_00014.png,9,9,44,44
train/36/00036_00003_00014_aug0.png,9,9,44,44
train/36/00036_00003_00019.png,9,9,44,44
train/36/00036_00003_00019_aug0.png,9,9,44,44
train/36/00036_00003_00022.png,9,9,44,44
train/36/00036_00003_00022_aug0.png,9,9,44,44
train/36/00036_00003_00025.png,9,9,44,44
train/36/00036_00003_00025_aug0.png,9,9,44,44
train/36/00036_00003_00026.png,9,9,44,44
train/36/00036_00003_00026_aug0.png,9,9,44,44
train/36/00036_00003_00027.png,9,9,44,44
train/36/00036_00003_00027_aug0.png,9,9,44,44
train/36/00036_00003_00028.png,9,9,44,44
train/36/00036_00003_00028_aug0.png,9,9,44,44
train/36/00036_00004_00000.png,9,9,44,44
train/36/00036_00004_00000_aug0.png,9,9,44,44
train/36/00036_00004_00001.png,9,9,44,44
train/36/00036_00004_00001_aug0.png,9,9,44,44
train/36/00036_00004_00002.png,9,9,44,44
train/36/00036_00004_00002_aug0.png,9,9,44,44
train/36/00036_00004_00003.png,9,9,44,44
train/36/00036_00004_00003_aug0.png,9,9,44,44
train/36/00036_00004_00005.png,9,9,44,44
train/36/00036_00004_00005_aug0.png,9,9,44,44
train/36/00036_00004_00006.png,9,9,44,44
train/36/00036_00004_00006_aug0.png,9,9,44,44
train/36/00036_00004_00008.png,9,9,44,44
train/36/00036_00004_00008_aug0.png,9,9,44,44
train/36/00036_00004_00010.png,9,9,44,44
train/36/00036_00004_00010_aug0.png,9,9,44,44
train/36/00036_00004_00011.png,9,9,44,44
train/36/00036_00004_00011_aug0.png,9,9,44,44
train/36/00036_00004_00013.png,9,9,44,44
train/36/00036_00004_00013_aug0.png,9,9,44,44
train/36/00036_00004_00014.png,9,9,44,44
train/36/00036_00004_00014_aug0.png,9,9,44,44
train/36/00036_00004_00016.png,9,9,44,44
train/36/00036_00004_00016_aug0.png,9,9,44,44
train/36/00036_00004_00017.png,9,9,44,44
train/36/00036_00004_00017_aug0.png,9,9,44,44
train/36/00036_00004_00018.png,9,9,44,44
train/36/00036_00004_00018_aug0.png,9,9,44,44
train/36/00036_00004_00020.png,9,9,44,44
train/36/00036_00004_00020_aug0.png,9,9,44,44
train/36/00036_00004_00021.png,9,9,44,44
train/36/00036_00004_00021_aug0.png,9,9,44,44
train/36/00036_00004_00023.png,9,9,44,44
train/36/00036_00004_00023_aug0.png,9,9,44,44
train/36/00036_00004_00025.png,9,9,44,44
train/36/00036_00004_00025_aug0.png,9,9,44,44
train/36/00036_00004_00026.png,9,9,44,44
train/36/00036_00004_00026_aug0.png,9,9,44,44
train/36/00036_00005_00002.png,9,9,44,44
train/36/00036_00005_00002_aug0.png,9,9,44,44
train/36/00036_00005_00005.png,9,9,44,44
train/36/00036_00005_00005_aug0.png,9,9,44,44
train/36/00036_00005_00007.png,9,9,44,44
train/36/00036_00005_00007_aug0.png,9,9,44,44
train/36/00036_00005_00008.png,9,9,44,44
train/36/00036_00005_00008_aug0.png,9,9,44,44
train/36/00036_00005_00009.png,9,9,44,44
train/36/00036_00005_00009_aug0.png,9,9,44,44
train/36/00036_00005_00013.png,9,9,44,44
train/36/00036_00005_00013_aug0.png,9,9,44,44
train/36/00036_00005_00016.png,9,9,44,44
train/36/00036_00005_00016_aug0.png,9,9,44,44
train/36/00036_00005_00018.png,9,9,44,44
train/36/00036_00005_00018_aug0.png,9,9,44,44
train/36/00036_00005_00020.png,9,9,44,44
train/36/00036_00005_00020_aug0.png,9,9,44,44
train/36/00036_00005_00021.png,9,9,44,44
train/36/00036_00005_00021_aug0.png,9,9,44,44
train/36/00036_00005_00026.png,9,9,44,44
train/36/00036_00005_00026_aug0.png,9,9,44,44
train/36/00036_00006_00000.png,9,9,44,44
train/36/00036_00006_00000_aug0.png,9,9,44,44
train/36/00036_00006_00001.png,9,9,44,44
train/36/00036_00006_00001_aug0.png,9,9,44,44
train/36/00036_00006_00004.png,9,9,44,44
train/36/00036_00006_00004_aug0.png,9,9,44,44
train/36/00036_00006_00013.png,9,9,44,44
train/36/00036_00006_00013_aug0.png,9,9,44,44
train/36/00036_00006_00014.png,9,9,44,44
train/36/00036_00006_00014_aug0.png,9,9,44,44
train/36/00036_00006_00015.png,9,9,44,44
train/36/00036_00006_00015_aug0.png,9,9,44,44
train/36/00036_00006_00019.png,9,9,44,44
train/36/00036_00006_00019_aug0.png,9,9,44,44
train/36/00036_00006_00021.png,9,9,44,44
train/36/00036_00006_00021_aug0.png,9,9,44,44
train/36/00036_00007_00000.png,9,9,44,44
train/36/00036_00007_00000_aug0.png,9,9,44,44
train/36/00036_00007_00001.png,9,9,44,44
train/36/00036_00007_00001_aug0.png,9,9,44,44
train/36/00036_00007_00003.png,9,9,44,44
train/36/00036_00007_00003_aug0.png,9,9,44,44
train/36/00036_00007_00006.png,9,9,44,44
train/36/00036_00007_00006_aug0.png,9,9,44,44
train/36/00036_00007_00016.png,9,9,44,44
train/36/00036_00007_00016_aug0.png,9,9,44,44
train/36/00036_00007_00019.png,9,9,44,44
train/36/00036_00007_00019_aug0.png,9,9,44,44
train/36/00036_00007_00028.png,9,9,44,44
train/36/00036_00007_00028_aug0.png,9,9,44,44
train/36/00036_00008_00007.png,9,9,44,44
train/36/00036_00008_00007_aug0.png,9,9,44,44
train/36/00036_00008_00013.png,9,9,44,44
train/36/00036_00008_00013_aug0.png,9,9,44,44
train/36/00036_00008_00016.png,9,9,44,44
train/36/00036_00008_00016_aug0.png,9,9,44,44
train/36/00036_00008_00018.png,9,9,44,44
train/36/00036_00008_00018_aug0.png,9,9,44,44
train/36/00036_00008_00021.png,9,9,44,44
train/36/00036_00008_00021_aug0.png,9,9,44,44
train/36/00036_00008_00028.png,9,9,44,44
train/36/00036_00008_00028_aug0.png,9,9,44,44
train/36/00036_00008_00029.png,9,9,44,44
train/36/00036_00008_00029_aug0.png,9,9,44,44
train/36/00036_00009_00001.png,9,9,44,44
train/36/00036_00009_00001_aug0.png,9,9,44,44
train/36/00036_00009_00006.png,9,9,44,44
train/36/00036_00009_00006_aug0.png,9,9,44,44
train/36/00036_00009_00007.png,9,9,44,44
train/36/00036_00009_00007_aug0.png,9,9,44,44
train/36/00036_00009_00009.png,9,9,44,44
train/36/00036_00009_00009_aug0.png,9,9,44,44
train/36/00036_00009_00010.png,9,9,44,44
train/36/00036_00009_00010_aug0.png,9,9,44,44
train/36/00036_00009_00011.png,9,9,44,44
train/36/00036_00009_00011_aug0.png,9,9,44,44
train/36/00036_00009_00012.png,9,9,44,44
train/36/00036_00009_00012_aug0.png,9,9,44,44
train/36/00036_00009_00014.png,9,9,44,44
train/36/00036_00009_00014_aug0.png,9,9,44,44
train/36/00036_00009_00015.png,9,9,44,44
train/36/00036_00009_00015_aug0.png,9,9,44,44
train/36/00036_00009_00017.png,9,9,44,44
train/36/00036_00009_00017_aug0.png,9,9,44,44
train/36/00036_00009_00018.png,9,9,44,44
train/36/00036_00009_00018_aug0.png,9,9,44,44
train/36/00036_00009_00021.png,9,9,44,44
train/36/00036_00009_00021_aug0.png,9,9,44,44
train/36/00036_00009_00022.png,9,9,44,44
train/36/00036_00009_00022_aug0.png,9,9,44,44
train/36/00036_00009_00023.png,9,9,44,44
train/36/00036_00009_00023_aug0.png,9,9,44,44
train/36/00036_00009_00027.png,9,9,44,44
train/36/00036_00009_00027_aug0.png,9,9,44,44
train/36/00036_00009_00028.png,9,9,44,44
train/36/00036_00009_00028_aug0.png,9,9,44,44
train/36/00036_00009_00029.png,9,9,44,44
train/36/00036_00009_00029_aug0.png,9,9,44,44
train/36/00036_00010_00004.png,9,9,44,44
train/36/00036_00010_00004_aug0.png,9,9,44,44
train/36/00036_00010_00005.png,9,9,44,44
train/36/00036_00010_00005_aug0.png,9,9,44,44
train/36/00036_00010_00006.png,9,9,44,44
train/36/00036_00010_00006_aug0.png,9,9,44,44
train/36/00036_00010_00009.png,9,9,44,44
train/36/00036_00010_00009_aug0.png,9,9,44,44
train/36/00036_00010_00010.png,9,9,44,44
train/36/00036_00010_00010_aug0.png,9,9,44,44
train/36/00036_00010_00013.png,9,9,44,44
train/36/00036_00010_00013_aug0.png,9,9,44,44
train/36/00036_00010_00019.png,9,9,44,44
train/36/00036_00010_00019_aug0.png,9,9,44,44
train/36/00036_00010_00020.png,9,9,44,44
train/36/00036_00010_00020_aug0.png,9,9,44,44
train/36/00036_00010_00023.png,9,9,44,44
train/36/00036_00010_00023_aug0.png,9,9,44,44
train/36/00036_00010_00026.png,9,9,44,44
train/36/00036_00010_00026_aug0.png,9,9,44,44
train/36/00036_00010_00027.png,9,9,44,44
train/36/00036_00010_00027_aug0.png,9,9,44,44
train/36/00036_00011_00007.png,9,9,44,44
train/36/00036_00011_00007_aug0.png,9,9,44,44
train/36/00036_00011_00008.png,9,9,44,44
train/36/00036_00011_00008_aug0.png,9,9,44,44
train/36/00036_00011_00009.png,9,9,44,44
train/36/00036_00011_00009_aug0.png,9,9,44,44
train/36/00036_00011_00010.png,9,9,44,44
train/36/00036_00011_00010_aug0.png,9,9,44,44
train/36/00036_00011_00011.png,9,9,44,44
train/36/00036_00011_00011_aug0.png,9,9,44,44
train/36/00036_00011_00018.png,9,9,44,44
train/36/00036_00011_00018_aug0.png,9,9,44,44
train/36/00036_00011_00022.png,9,9,44,44
train/36/00036_00011_00022_aug0.png,9,9,44,44
train/36/00036_00011_00024.png,9,9,44,44
train/36/00036_00011_00024_aug0.png,9,9,44,44
train/36/00036_00011_00025.png,9,9,44,44
train/36/00036_00011_00025_aug0.png,9,9,44,44
train/36/00036_00011_00026.png,9,9,44,44
train/36/00036_00011_00026_aug0.png,9,9,44,44
train/36/00036_00011_00027.png,9,9,44,44
train/36/00036_00011_00027_aug0.png,9,9,44,44
train/36/00036_00011_00029.png,9,9,44,44
train/36/00036_00011_00029_aug0.png,9,9,44,44
train/36/00036_00012_00000.png,9,9,44,44
train/36/00036_00012_00000_aug0.png,9,9,44,44
train/36/00036_00012_00004.png,9,9,44,44
train/36/00036_00012_00004_aug0.png,9,9,44,44
train/36/00036_00012_00013.png,9,9,44,44
train/36/00036_00012_00013_aug0.png,9,9,44,44
train/36/00036_00012_00015.png,9,9,44,44
train/36/00036_00012_00015_aug0.png,9,9,44,44
train/36/00036_00012_00018.png,9,9,44,44
train/36/00036_00012_00018_aug0.png,9,9,44,44
train/36/00036_00012_00024.png,9,9,44,44
train/36/00036_00012_00024_aug0.png,9,9,44,44
train/36/00036_00012_00026.png,9,9,44,44
train/36/00036_00012_00026_aug0.png,9,9,44,44
train/37/00037_00000_00000.png,9,9,44,44
train/37/00037_00000_00000_aug0.png,9,9,44,44
train/37/00037_00000_00001.png,9,9,44,44
train/37/00037_00000_00001_aug0.png,9,9,44,44
train/37/00037_00000_00003.png,9,9,44,44
train/37/00037_00000_00003_aug0.png,9,9,44,44
train/37/00037_00000_00004.png,9,9,44,44
train/37/00037_00000_00004_aug0.png,9,9,44,44
train/37/00037_00000_00005.png,9,9,44,44
train/37/00037_00000_00005_aug0.png,9,9,44,44
train/37/00037_00000_00007.png,9,9,44,44
train/37/00037_00000_00007_aug0.png,9,9,44,44
train/37/00037_00000_00010.png,9,9,44,44
train/37/00037_00000_00010_aug0.png,9,9,44,44
train/37/00037_00000_00011.png,9,9,44,44
train/37/00037_00000_00011_aug0.png,9,9,44,44
train/37/00037_00000_00012.png,9,9,44,44
train/37/00037_00000_00012_aug0.png,9,9,44,44
train/37/00037_00000_00013.png,9,9,44,44
train/37/00037_00000_00013_aug0.png,9,9,44,44
train/37/00037_00000_00014.png,9,9,44,44
train/37/00037_00000_00014_aug0.png,9,9,44,44
train/37/00037_00000_00015.png,9,9,44,44
train/37/00037_00000_00015_aug0.png,9,9,44,44
train/37/00037_00000_00016.png,9,9,44,44
train/37/00037_00000_00016_aug0.png,9,9,44,44
train/37/00037_00000_00017.png,9,9,44,44
train/37/00037_00000_00017_aug0.png,9,9,44,44
train/37/00037_00000_00018.png,9,9,44,44
train/37/00037_00000_00018_aug0.png,9,9,44,44
train/37/00037_00000_00019.png,9,9,44,44
train/37/00037_00000_00019_aug0.png,9,9,44,44
train/37/00037_00000_00020.png,9,9,44,44
train/37/00037_00000_00020_aug0.png,9,9,44,44
train/37/00037_00000_00023.png,9,9,44,44
train/37/00037_00000_00023_aug0.png,9,9,44,44
train/37/00037_00000_00026.png,9,9,44,44
train/37/00037_00000_00026_aug0.png,9,9,44,44
train/37/00037_00000_00028.png,9,9,44,44
train/37/00037_00000_00028_aug0.png,9,9,44,44
train/37/00037_00000_00029.png,9,9,44,44
train/37/00037_00000_00029_aug0.png,9,9,44,44
train/37/00037_00001_00000.png,9,9,44,44
train/37/00037_00001_00000_aug0.png,9,9,44,44
train/37/00037_00001_00002.png,9,9,44,44
train/37/00037_00001_00002_aug0.png,9,9,44,44
train/37/00037_00001_00003.png,9,9,44,44
